user_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_SCORE,segment
U000551,36,3,10306.5,3,3,4,334,普通用户
U000552,16,8,26839.100000000002,4,5,5,455,高价值用户
U000553,47,5,8531.19,3,5,4,354,普通用户
U000554,60,3,8199.34,2,3,4,234,普通用户
U000555,2,5,8232.75,5,5,4,554,普通用户
U000556,123,4,5414.4,1,4,3,143,普通用户
U000557,40,1,732.75,3,1,1,311,普通用户
U000558,6,4,17365.61,5,4,5,545,高价值用户
U000559,48,3,2283.66,3,3,2,332,普通用户
U000561,48,2,4131.29,3,1,2,312,普通用户
U000562,20,2,5820.16,4,1,3,413,普通用户
U000563,27,5,19355.48,4,5,5,455,高价值用户
U000564,35,3,13344.05,3,3,4,334,普通用户
U000566,44,3,4315.2300000000005,3,3,2,332,普通用户
U000567,19,3,2670.1,4,3,2,432,普通用户
U000568,5,3,5938.09,5,3,3,533,普通用户
U000569,43,5,4917.780000000001,3,5,3,353,普通用户
U000570,56,1,744.2,2,1,1,211,普通用户
U000571,5,2,12357.36,5,1,4,514,普通用户
U000573,110,5,9349.65,1,5,4,154,普通用户
U000574,92,3,10405.24,1,3,4,134,普通用户
U000575,3,5,5917.82,5,5,3,553,普通用户
U000576,19,2,1830.7199999999998,4,1,1,411,普通用户
U000577,20,3,4339.71,4,3,2,432,普通用户
U000578,129,2,1023.21,1,1,1,111,普通用户
U000579,152,2,2255.62,1,1,1,111,普通用户
U000580,13,6,17739.7,5,5,5,555,高价值用户
U000581,50,3,4906.63,3,3,3,333,普通用户
U000582,166,1,158.44,1,1,1,111,普通用户
U000583,160,1,353.81,1,1,1,111,普通用户
U000584,11,5,33772.06,5,5,5,555,高价值用户
U000585,2,6,14127.01,5,5,4,554,普通用户
U000586,15,3,3634.2200000000003,4,3,2,432,普通用户
U000587,34,4,6574.4400000000005,3,4,3,343,普通用户
U000588,3,5,21065.72,5,5,5,555,高价值用户
U000589,50,2,32978.39,3,1,5,315,高价值用户
U000590,11,2,8532.97,5,1,4,514,普通用户
U000591,77,4,16793.24,2,4,5,245,高价值用户
U000592,150,1,2910.28,1,1,2,112,普通用户
U000593,83,3,9899.24,2,3,4,234,普通用户
U000594,22,6,6692.22,4,5,3,453,普通用户
U000595,34,4,20419.340000000004,3,4,5,345,高价值用户
U000596,64,6,42502.68,2,5,5,255,高价值用户
U000597,61,4,15000.539999999999,2,4,4,244,普通用户
U000598,3,5,12912.589999999998,5,5,4,554,普通用户
U000599,6,4,7280.0199999999995,5,4,3,543,普通用户
U000600,169,1,87.31,1,1,1,111,普通用户
U000601,31,5,26248.32,3,5,5,355,高价值用户
U000602,160,3,8705.34,1,3,4,134,普通用户
U000603,101,3,13727.67,1,3,4,134,普通用户
U000604,49,4,3557.8199999999997,3,4,2,342,普通用户
U000605,2,3,5260.79,5,3,3,533,普通用户
U000606,65,3,7824.23,2,3,3,233,普通用户
U000607,50,4,7529.070000000001,3,4,3,343,普通用户
U000608,71,2,3229.21,2,1,2,212,普通用户
U000609,36,5,8669.74,3,5,4,354,普通用户
U000610,81,2,3978.38,2,1,2,212,普通用户
U000611,104,4,5230.54,1,4,3,143,普通用户
U000612,16,4,4783.55,4,4,3,443,普通用户
U000613,111,2,3146.22,1,1,2,112,普通用户
U000614,85,5,10384.869999999999,2,5,4,254,普通用户
U000615,20,4,10553.369999999999,4,4,4,444,普通用户
U000616,20,4,28923.79,4,4,5,445,高价值用户
U000617,22,1,668.11,4,1,1,411,普通用户
U000618,4,4,11251.41,5,4,4,544,普通用户
U000619,151,2,12212.109999999999,1,1,4,114,普通用户
U000620,13,7,29269.01,5,5,5,555,高价值用户
U000621,83,3,3869.6800000000003,2,3,2,232,普通用户
U000622,46,4,9817.73,3,4,4,344,普通用户
U000623,29,3,1330.0900000000001,4,3,1,431,普通用户
U000624,2,3,15521.94,5,3,4,534,普通用户
U000625,9,4,27479.37,5,4,5,545,高价值用户
U000626,169,1,1594.6,1,1,1,111,普通用户
U000627,66,3,2802.09,2,3,2,232,普通用户
U000628,5,8,35023.37,5,5,5,555,高价值用户
U000629,25,2,2127.78,4,1,1,411,普通用户
U000630,10,5,3315.98,5,5,2,552,普通用户
U000631,77,2,25893.88,2,1,5,215,高价值用户
U000632,2,5,26609.23,5,5,5,555,高价值用户
U000633,20,2,5769.75,4,1,3,413,普通用户
U000634,10,4,24508.93,5,4,5,545,高价值用户
U000636,145,2,2765.45,1,1,2,112,普通用户
U000637,12,4,7939.96,5,4,3,543,普通用户
U000638,55,3,4441.17,2,3,2,232,普通用户
U000639,26,1,2431.5,4,1,2,412,普通用户
U000640,148,1,2938.83,1,1,2,112,普通用户
U000641,126,2,3757.6299999999997,1,1,2,112,普通用户
U000642,48,1,15415.27,3,1,4,314,普通用户
U000643,4,2,17074.29,5,1,5,515,高价值用户
U000644,100,4,11057.54,1,4,4,144,普通用户
U000645,45,2,677.6,3,1,1,311,普通用户
U000646,56,2,19856.18,2,1,5,215,高价值用户
U000647,5,1,1619.72,5,1,1,511,普通用户
U000648,25,2,1483.8899999999999,4,1,1,411,普通用户
U000649,7,4,6666.63,5,4,3,543,普通用户
U000650,7,5,5768.3,5,5,3,553,普通用户
U000651,119,2,11740.95,1,1,4,114,普通用户
U000652,19,3,19106.91,4,3,5,435,高价值用户
U000653,43,3,5992.64,3,3,3,333,普通用户
U000654,124,3,5920.39,1,3,3,133,普通用户
U000655,11,3,1991.78,5,3,1,531,普通用户
U000657,23,2,5635.129999999999,4,1,3,413,普通用户
U000658,25,1,11299.97,4,1,4,414,普通用户
U000659,159,1,1220.95,1,1,1,111,普通用户
U000660,6,3,12442.16,5,3,4,534,普通用户
U000661,20,2,2739.48,4,1,2,412,普通用户
U000662,8,4,6032.08,5,4,3,543,普通用户
U000663,71,1,2264.44,2,1,1,211,普通用户
U000664,36,4,4631.31,3,4,3,343,普通用户
U000665,3,4,4243.24,5,4,2,542,普通用户
U000666,87,3,2379.11,2,3,2,232,普通用户
U000667,81,2,6202.52,2,1,3,213,普通用户
U000668,31,2,2003.4899999999998,3,1,1,311,普通用户
U000669,51,3,14501.01,3,3,4,334,普通用户
U000670,80,2,2461.45,2,1,2,212,普通用户
U000671,92,2,8105.59,1,1,3,113,普通用户
U000672,47,4,8654.16,3,4,4,344,普通用户
U000673,52,2,779.63,2,1,1,211,普通用户
U000674,52,9,70257.34999999999,2,5,5,255,高价值用户
U000676,26,5,25061.870000000003,4,5,5,455,高价值用户
U000678,179,1,44.42,1,1,1,111,普通用户
U000680,8,7,36897.74,5,5,5,555,高价值用户
U000681,5,4,4112.46,5,4,2,542,普通用户
U000682,21,3,2654.42,4,3,2,432,普通用户
U000683,26,6,8115.48,4,5,3,453,普通用户
U000684,66,2,953.58,2,1,1,211,普通用户
U000685,25,4,3338.18,4,4,2,442,普通用户
U000686,7,5,18003.940000000002,5,5,5,555,高价值用户
U000687,6,5,12812.869999999999,5,5,4,554,普通用户
U000689,26,5,10920.09,4,5,4,454,普通用户
U000690,100,1,3950.26,1,1,2,112,普通用户
U000691,126,2,2961.67,1,1,2,112,普通用户
U000692,91,2,17698.3,1,1,5,115,高价值用户
U000693,39,3,3513.4800000000005,3,3,2,332,普通用户
U000694,147,1,2758.5,1,1,2,112,普通用户
U000695,22,5,6060.4,4,5,3,453,普通用户
U000696,98,2,5984.02,1,1,3,113,普通用户
U000697,32,3,10416.89,3,3,4,334,普通用户
U000698,6,3,5753.639999999999,5,3,3,533,普通用户
U000699,35,6,9218.55,3,5,4,354,普通用户
U000700,28,6,35882.11,4,5,5,455,高价值用户
U000701,11,3,16637.64,5,3,5,535,高价值用户
U000702,32,5,10476.15,3,5,4,354,普通用户
U000703,121,3,13692.39,1,3,4,134,普通用户
U000704,35,3,1810.23,3,3,1,331,普通用户
U000705,14,5,14653.25,5,5,4,554,普通用户
U000706,17,3,14613.73,4,3,4,434,普通用户
U000707,54,2,3093.3999999999996,2,1,2,212,普通用户
U000708,2,5,9009.91,5,5,4,554,普通用户
U000709,108,6,9938.93,1,5,4,154,普通用户
U000710,75,1,1371.77,2,1,1,211,普通用户
U000713,7,3,7064.030000000001,5,3,3,533,普通用户
U000714,35,5,5372.33,3,5,3,353,普通用户
U000715,67,1,2335.42,2,1,2,212,普通用户
U000716,51,4,10665.449999999999,3,4,4,344,普通用户
U000717,67,2,1411.3600000000001,2,1,1,211,普通用户
U000718,25,4,7610.7,4,4,3,443,普通用户
U000720,29,3,10727.46,4,3,4,434,普通用户
U000721,30,5,7939.9,4,5,3,453,普通用户
U000722,1,6,10512.68,5,5,4,554,普通用户
U000723,12,4,4358.95,5,4,2,542,普通用户
U000724,48,3,3105.42,3,3,2,332,普通用户
U000725,37,9,22965.579999999998,3,5,5,355,高价值用户
U000727,28,5,15626.810000000001,4,5,4,454,普通用户
U000728,46,2,2109.38,3,1,1,311,普通用户
U000729,5,3,24093.16,5,3,5,535,高价值用户
U000730,7,2,835.3000000000001,5,1,1,511,普通用户
U000731,62,6,7182.67,2,5,3,253,普通用户
U000732,88,3,20811.97,2,3,5,235,高价值用户
U000733,68,2,783.73,2,1,1,211,普通用户
U000734,52,2,12822.529999999999,2,1,4,214,普通用户
U000735,8,2,8462.2,5,1,4,514,普通用户
U000736,19,3,16020.42,4,3,4,434,普通用户
U000737,52,2,948.31,2,1,1,211,普通用户
U000738,39,4,9765.68,3,4,4,344,普通用户
U000739,63,2,2795.1400000000003,2,1,2,212,普通用户
U000740,22,3,1812.96,4,3,1,431,普通用户
U000741,62,5,23524.519999999997,2,5,5,255,高价值用户
U000742,64,4,9199.27,2,4,4,244,普通用户
U000743,56,2,2289.92,2,1,2,212,普通用户
U000745,89,4,8612.57,1,4,4,144,普通用户
U000746,45,2,23712.260000000002,3,1,5,315,高价值用户
U000747,10,4,28586.56,5,4,5,545,高价值用户
U000748,39,1,548.96,3,1,1,311,普通用户
U000749,10,3,7066.58,5,3,3,533,普通用户
U000750,47,2,5628.5,3,1,3,313,普通用户
U000751,137,2,2679.24,1,1,2,112,普通用户
U000752,10,4,14356.36,5,4,4,544,普通用户
U000753,143,1,283.62,1,1,1,111,普通用户
U000754,25,3,8636.529999999999,4,3,4,434,普通用户
U000755,130,2,3614.6,1,1,2,112,普通用户
U000756,40,5,10550.51,3,5,4,354,普通用户
U000757,8,5,36915.41999999999,5,5,5,555,高价值用户
U000758,12,2,170.85000000000002,5,1,1,511,普通用户
U000759,75,6,12269.8,2,5,4,254,普通用户
U000760,12,2,11947.11,5,1,4,514,普通用户
U000761,115,2,13084.36,1,1,4,114,普通用户
U000762,27,5,19552.7,4,5,5,455,高价值用户
U000763,30,7,23212.309999999998,4,5,5,455,高价值用户
U000764,106,4,8125.17,1,4,3,143,普通用户
U000765,2,3,4678.349999999999,5,3,3,533,普通用户
U000766,55,2,22650.09,2,1,5,215,高价值用户
U000767,175,1,3061.81,1,1,2,112,普通用户
U000768,99,3,3925.34,1,3,2,132,普通用户
U000769,8,3,17494.510000000002,5,3,5,535,高价值用户
U000770,43,2,2363.94,3,1,2,312,普通用户
U000772,123,2,1688.05,1,1,1,111,普通用户
U000773,50,1,1424.21,3,1,1,311,普通用户
U000774,2,3,21203.760000000002,5,3,5,535,高价值用户
U000775,60,1,1006.55,2,1,1,211,普通用户
U000776,97,1,1142.86,1,1,1,111,普通用户
U000777,12,4,4898.47,5,4,3,543,普通用户
U000778,14,5,15324.699999999999,5,5,4,554,普通用户
U000779,51,4,3911.97,3,4,2,342,普通用户
U000780,104,4,6816.2,1,4,3,143,普通用户
U000781,30,2,1269.22,4,1,1,411,普通用户
U000782,35,4,7467.98,3,4,3,343,普通用户
U000783,28,3,4412.72,4,3,2,432,普通用户
U000784,11,5,5445.34,5,5,3,553,普通用户
U000785,49,5,13426.14,3,5,4,354,普通用户
U000786,100,3,5667.84,1,3,3,133,普通用户
U000787,141,1,2168.82,1,1,1,111,普通用户
U000788,20,3,7718.59,4,3,3,433,普通用户
U000789,87,2,4476.0199999999995,2,1,2,212,普通用户
U000790,116,1,15286.19,1,1,4,114,普通用户
U000791,6,3,16959.08,5,3,5,535,高价值用户
U000793,16,4,3658.65,4,4,2,442,普通用户
U000794,12,3,3201.39,5,3,2,532,普通用户
U000795,4,5,16380.1,5,5,5,555,高价值用户
U000796,86,1,1551.67,2,1,1,211,普通用户
U000797,26,4,2447.88,4,4,2,442,普通用户
U000798,55,2,7023.26,2,1,3,213,普通用户
U000799,72,3,12129.119999999999,2,3,4,234,普通用户
U000800,55,4,15610.67,2,4,4,244,普通用户
U000801,63,4,21406.02,2,4,5,245,高价值用户
U000802,45,2,2670.6,3,1,2,312,普通用户
U000803,125,1,228.06,1,1,1,111,普通用户
U000804,28,2,6699.26,4,1,3,413,普通用户
U000805,90,2,3738.9300000000003,1,1,2,112,普通用户
U000806,65,3,4225.55,2,3,2,232,普通用户
U000807,155,1,300.33,1,1,1,111,普通用户
U000808,40,3,2134.76,3,3,1,331,普通用户
U000809,13,3,8471.18,5,3,4,534,普通用户
U000810,157,2,14091.03,1,1,4,114,普通用户
U000811,62,1,2830.75,2,1,2,212,普通用户
U000812,79,4,24463.65,2,4,5,245,高价值用户
U000813,29,4,13946.970000000001,4,4,4,444,普通用户
U000814,49,5,12117.0,3,5,4,354,普通用户
U000815,53,1,1116.16,2,1,1,211,普通用户
U000816,1,7,21673.88,5,5,5,555,高价值用户
U000817,45,4,12272.48,3,4,4,344,普通用户
U000818,32,5,12481.789999999999,3,5,4,354,普通用户
U000819,9,3,7687.05,5,3,3,533,普通用户
U000821,167,1,2155.98,1,1,1,111,普通用户
U000822,134,1,5174.71,1,1,3,113,普通用户
U000823,4,4,7526.19,5,4,3,543,普通用户
U000824,3,4,21285.93,5,4,5,545,高价值用户
U000825,112,1,552.52,1,1,1,111,普通用户
U000826,28,3,6906.91,4,3,3,433,普通用户
U000827,61,4,41077.59,2,4,5,245,高价值用户
U000828,24,3,22667.36,4,3,5,435,高价值用户
U000829,151,1,20188.68,1,1,5,115,高价值用户
U000830,52,6,10138.4,2,5,4,254,普通用户
U000831,105,2,2344.75,1,1,2,112,普通用户
U000832,41,2,1867.18,3,1,1,311,普通用户
U000833,18,2,5062.65,4,1,3,413,普通用户
U000834,4,4,3598.6,5,4,2,542,普通用户
U000835,33,5,9038.880000000001,3,5,4,354,普通用户
U000836,4,4,2932.0299999999997,5,4,2,542,普通用户
U000837,52,2,1655.31,2,1,1,211,普通用户
U000838,30,5,6895.41,4,5,3,453,普通用户
U000839,7,4,2699.0,5,4,2,542,普通用户
U000840,76,1,3860.27,2,1,2,212,普通用户
U000841,21,5,5920.36,4,5,3,453,普通用户
U000842,64,3,525.01,2,3,1,231,普通用户
U000843,118,1,331.21,1,1,1,111,普通用户
U000844,3,4,1324.16,5,4,1,541,普通用户
U000845,127,3,22170.35,1,3,5,135,高价值用户
U000846,72,4,4801.12,2,4,3,243,普通用户
U000847,29,3,16711.15,4,3,5,435,高价值用户
U000848,6,3,895.05,5,3,1,531,普通用户
U000849,14,4,21059.63,5,4,5,545,高价值用户
U000850,62,1,249.35,2,1,1,211,普通用户
U000851,102,3,5798.83,1,3,3,133,普通用户
U000853,38,5,7205.51,3,5,3,353,普通用户
U000854,45,2,2317.49,3,1,2,312,普通用户
U000855,57,3,3214.53,2,3,2,232,普通用户
U000856,116,1,1314.38,1,1,1,111,普通用户
U000857,49,2,1931.45,3,1,1,311,普通用户
U000858,39,3,3905.92,3,3,2,332,普通用户
U000859,76,2,2714.17,2,1,2,212,普通用户
U000860,19,3,7371.179999999999,4,3,3,433,普通用户
U000861,92,2,5289.57,1,1,3,113,普通用户
U000862,63,1,1479.59,2,1,1,211,普通用户
U000863,64,5,6184.55,2,5,3,253,普通用户
U000864,65,1,196.4,2,1,1,211,普通用户
U000865,47,5,18066.09,3,5,5,355,高价值用户
U000866,4,4,4064.1000000000004,5,4,2,542,普通用户
U000867,110,3,2214.17,1,3,1,131,普通用户
U000868,31,1,487.97,3,1,1,311,普通用户
U000869,30,3,29464.44,4,3,5,435,高价值用户
U000870,35,3,34090.19,3,3,5,335,高价值用户
U000871,60,8,47023.299999999996,2,5,5,255,高价值用户
U000872,7,5,5803.68,5,5,3,553,普通用户
U000873,1,3,3740.16,5,3,2,532,普通用户
U000874,40,3,2127.23,3,3,1,331,普通用户
U000875,20,6,40241.61,4,5,5,455,高价值用户
U000877,94,2,11433.99,1,1,4,114,普通用户
U000879,28,3,21825.72,4,3,5,435,高价值用户
U000880,96,4,4257.53,1,4,2,142,普通用户
U000881,57,5,10678.04,2,5,4,254,普通用户
U000882,42,3,25268.519999999997,3,3,5,335,高价值用户
U000883,24,3,1954.0100000000002,4,3,1,431,普通用户
U000884,5,3,4602.2300000000005,5,3,2,532,普通用户
U000885,40,3,3767.77,3,3,2,332,普通用户
U000886,14,1,28019.03,5,1,5,515,高价值用户
U000887,13,3,3355.2200000000003,5,3,2,532,普通用户
U000888,28,2,21372.07,4,1,5,415,高价值用户
U000889,19,3,5605.34,4,3,3,433,普通用户
U000890,28,6,22425.78,4,5,5,455,高价值用户
U000891,69,2,2805.92,2,1,2,212,普通用户
U000892,116,3,9652.47,1,3,4,134,普通用户
U000893,58,4,9674.24,2,4,4,244,普通用户
U000894,77,2,5458.76,2,1,3,213,普通用户
U000895,68,4,5635.42,2,4,3,243,普通用户
U000896,14,2,2842.74,5,1,2,512,普通用户
U000897,3,3,10368.58,5,3,4,534,普通用户
U000898,2,1,5697.64,5,1,3,513,普通用户
U000899,18,9,9457.04,4,5,4,454,普通用户
U000900,44,3,1841.88,3,3,1,331,普通用户
U000901,5,3,21664.5,5,3,5,535,高价值用户
U000902,21,4,6240.889999999999,4,4,3,443,普通用户
U000903,26,3,6886.1900000000005,4,3,3,433,普通用户
U000904,142,2,2576.15,1,1,2,112,普通用户
U000905,126,5,26346.08,1,5,5,155,高价值用户
U000906,9,2,5088.78,5,1,3,513,普通用户
U000907,80,4,8541.15,2,4,4,244,普通用户
U000908,97,4,18785.8,1,4,5,145,高价值用户
U000909,137,2,1080.87,1,1,1,111,普通用户
U000910,27,3,5926.179999999999,4,3,3,433,普通用户
U000911,42,6,8761.01,3,5,4,354,普通用户
U000912,49,1,3315.34,3,1,2,312,普通用户
U000913,44,2,3132.7000000000003,3,1,2,312,普通用户
U000915,24,3,11789.27,4,3,4,434,普通用户
U000916,34,4,5377.92,3,4,3,343,普通用户
U000917,119,2,2201.62,1,1,1,111,普通用户
U000918,2,3,6593.5199999999995,5,3,3,533,普通用户
U000919,119,1,492.7,1,1,1,111,普通用户
U000920,81,3,21068.2,2,3,5,235,高价值用户
U000921,123,2,3321.35,1,1,2,112,普通用户
U000922,8,3,3642.1000000000004,5,3,2,532,普通用户
U000923,9,4,3475.69,5,4,2,542,普通用户
U000924,96,1,1066.0,1,1,1,111,普通用户
U000925,23,5,6620.31,4,5,3,453,普通用户
U000926,5,4,9860.42,5,4,4,544,普通用户
U000927,27,1,461.62,4,1,1,411,普通用户
U000928,84,2,12796.46,2,2,4,224,普通用户
U000929,51,2,3583.9700000000003,3,2,2,322,普通用户
U000930,166,1,376.11,1,1,1,111,普通用户
U000931,153,2,8931.23,1,2,4,124,普通用户
U000932,10,3,24582.010000000002,5,3,5,535,高价值用户
U000933,69,3,3266.53,2,3,2,232,普通用户
U000934,14,7,20564.87,5,5,5,555,高价值用户
U000935,79,1,388.98,2,1,1,211,普通用户
U000936,36,7,36648.89,3,5,5,355,高价值用户
U000937,20,4,5092.630000000001,4,4,3,443,普通用户
U000938,29,4,10954.3,4,4,4,444,普通用户
U000939,12,4,8791.0,5,4,4,544,普通用户
U000940,7,5,11135.84,5,5,4,554,普通用户
U000941,69,3,8229.6,2,3,4,234,普通用户
U000942,56,2,971.15,2,2,1,221,普通用户
U000944,118,2,4005.2,1,2,2,122,普通用户
U000945,131,1,3745.18,1,1,2,112,普通用户
U000946,15,7,29383.809999999998,4,5,5,455,高价值用户
U000947,3,2,6698.1,5,2,3,523,普通用户
U000948,62,2,455.41,2,2,1,221,普通用户
U000949,42,4,6167.33,3,4,3,343,普通用户
U000950,144,3,10604.34,1,3,4,134,普通用户
U000951,49,3,4089.52,3,3,2,332,普通用户
U000952,9,3,6471.13,5,3,3,533,普通用户
U000953,66,3,1031.53,2,3,1,231,普通用户
U000954,141,2,5429.110000000001,1,2,3,123,普通用户
U000955,142,3,18325.15,1,3,5,135,高价值用户
U000956,22,2,2130.3,4,2,1,421,普通用户
U000957,139,1,544.65,1,1,1,111,普通用户
U000958,12,2,1351.27,5,2,1,521,普通用户
U000959,98,3,4526.28,1,3,2,132,普通用户
U000960,2,5,28734.7,5,5,5,555,高价值用户
U000961,3,6,8482.82,5,5,4,554,普通用户
U000962,57,1,336.87,2,1,1,211,普通用户
U000963,44,3,4476.610000000001,3,3,2,332,普通用户
U000964,82,1,18300.13,2,1,5,215,高价值用户
U000965,170,1,709.3,1,1,1,111,普通用户
U000966,22,2,6097.89,4,2,3,423,普通用户
U000967,11,2,1859.3600000000001,5,2,1,521,普通用户
U000968,138,1,16582.68,1,1,5,115,高价值用户
U000969,60,3,16330.54,2,3,5,235,高价值用户
U000970,52,2,8515.98,2,2,4,224,普通用户
U000971,77,6,5519.49,2,5,3,253,普通用户
U000972,22,4,25155.98,4,4,5,445,高价值用户
U000973,31,5,9514.099999999999,3,5,4,354,普通用户
U000974,98,1,9803.29,1,1,4,114,普通用户
U000975,102,2,5046.700000000001,1,2,3,123,普通用户
U000976,63,1,532.08,2,1,1,211,普通用户
U000977,39,1,551.52,3,1,1,311,普通用户
U000978,100,2,12084.130000000001,1,2,4,124,普通用户
U000979,90,2,10930.720000000001,1,2,4,124,普通用户
U000980,47,2,5560.280000000001,3,2,3,323,普通用户
U000981,16,8,30175.44,4,5,5,455,高价值用户
U000982,93,3,29017.57,1,3,5,135,高价值用户
U000983,1,3,35441.89,5,3,5,535,高价值用户
U000984,55,1,516.12,2,1,1,211,普通用户
U000985,116,3,1508.17,1,3,1,131,普通用户
U000986,153,1,729.59,1,1,1,111,普通用户
U000987,27,5,7472.929999999999,4,5,3,453,普通用户
U000988,62,1,1578.52,2,1,1,211,普通用户
U000989,14,3,37688.0,5,3,5,535,高价值用户
U000990,60,6,29899.120000000003,2,5,5,255,高价值用户
U000991,2,4,14942.24,5,4,4,544,普通用户
U000992,44,6,24423.350000000002,3,5,5,355,高价值用户
U000993,62,3,11120.0,2,3,4,234,普通用户
U000994,41,2,3064.42,3,2,2,322,普通用户
U000995,74,4,4507.5,2,4,2,242,普通用户
