user_id,total_spent,order_count,avg_order_amount,last_order_date,days_since_last_order,加购,收藏,浏览,点击,churn
U000270,5328.99,4,1332.2475,2026-02-06 22:38:35.864872,27,0.0,0.0,3.0,1.0,0
U000271,17862.370000000003,3,5954.123333333334,2026-02-06 22:38:35.860334,27,0.0,1.0,3.0,3.0,0
U000272,4107.1,4,1026.775,2026-01-02 22:38:35.859255,62,0.0,0.0,3.0,2.0,0
U000273,2377.48,2,1188.74,2026-01-08 22:38:35.860334,56,2.0,2.0,2.0,2.0,0
U000274,16933.600000000002,5,3386.7200000000003,2026-03-02 22:38:35.859255,3,0.0,0.0,2.0,1.0,0
U000275,2123.1000000000004,2,1061.5500000000002,2025-10-18 22:38:35.857691,138,1.0,0.0,2.0,1.0,1
U000276,8095.04,3,2698.346666666667,2026-02-11 22:38:35.868487,22,1.0,0.0,4.0,0.0,0
U000277,18976.59,1,18976.59,2025-11-12 22:38:35.857691,113,0.0,1.0,4.0,2.0,1
U000278,19329.01,6,3221.5016666666666,2026-01-16 22:38:35.861839,48,3.0,1.0,4.0,1.0,0
U000279,4473.780000000001,5,894.7560000000001,2026-02-08 22:38:35.863358,25,0.0,1.0,2.0,1.0,0
U000280,23483.31,4,5870.8275,2026-02-18 22:38:35.864872,15,1.0,1.0,6.0,0.0,0
U000281,1479.73,2,739.865,2025-11-16 22:38:35.863358,109,0.0,1.0,0.0,2.0,1
U000282,9950.74,2,4975.37,2026-01-18 22:38:35.857691,46,0.0,1.0,3.0,2.0,0
U000283,5152.25,3,1717.4166666666667,2026-02-06 22:38:35.860334,27,0.0,2.0,3.0,2.0,0
U000284,2953.85,3,984.6166666666667,2025-10-14 22:38:35.861839,142,0.0,2.0,3.0,2.0,1
U000285,4051.44,5,810.288,2026-02-19 22:38:35.861839,14,1.0,0.0,4.0,0.0,0
U000286,22185.34,5,4437.068,2026-02-06 22:38:35.864872,27,0.0,0.0,4.0,4.0,0
U000287,5685.860000000001,4,1421.4650000000001,2026-01-15 22:38:35.864872,49,0.0,1.0,1.0,2.0,0
U000288,2207.72,3,735.9066666666666,2026-01-11 22:38:35.862847,53,1.0,1.0,5.0,1.0,0
U000289,3164.86,3,1054.9533333333334,2026-02-24 22:38:35.868992,9,0.0,0.0,7.0,2.0,0
U000290,10717.99,4,2679.4975,2025-12-18 22:38:35.857691,77,4.0,0.0,2.0,3.0,0
U000291,8160.09,4,2040.0225,2026-02-25 22:38:35.867478,8,0.0,2.0,6.0,2.0,0
U000292,4454.24,3,1484.7466666666667,2026-02-19 22:38:35.861335,14,2.0,1.0,4.0,1.0,0
U000293,5267.700000000001,5,1053.5400000000002,2026-02-10 22:38:35.857691,23,1.0,0.0,2.0,2.0,0
U000294,5072.32,4,1268.08,2025-12-11 22:38:35.860334,84,0.0,1.0,3.0,1.0,0
U000295,15260.399999999998,3,5086.799999999999,2026-02-11 22:38:35.868487,22,0.0,0.0,1.0,2.0,0
U000296,112.28,1,112.28,2025-12-21 22:38:35.863358,74,0.0,2.0,2.0,1.0,0
U000298,28089.32,4,7022.33,2026-02-20 22:38:35.858737,13,1.0,2.0,4.0,0.0,0
U000299,11472.6,1,11472.6,2025-11-15 22:38:35.857691,110,0.0,2.0,2.0,2.0,1
U000300,2302.02,1,2302.02,2025-11-05 22:38:35.867478,120,1.0,1.0,3.0,3.0,1
U000301,4340.01,4,1085.0025,2026-02-21 22:38:35.865879,12,0.0,0.0,3.0,3.0,0
U000302,1683.87,2,841.935,2026-01-21 22:38:35.864872,43,1.0,0.0,1.0,2.0,0
U000303,5261.31,4,1315.3275,2026-01-27 22:38:35.863358,37,0.0,1.0,4.0,4.0,0
U000304,9678.3,3,3226.1,2026-01-13 22:38:35.858737,51,2.0,0.0,5.0,0.0,0
U000305,6337.139999999999,4,1584.2849999999999,2026-02-09 22:38:35.866391,24,0.0,0.0,4.0,1.0,0
U000306,4941.58,4,1235.395,2026-02-08 22:38:35.866391,25,0.0,0.0,2.0,0.0,0
U000307,2041.63,2,1020.815,2026-01-25 22:38:35.859255,39,0.0,0.0,3.0,0.0,0
U000308,5878.96,2,2939.48,2026-02-02 22:38:35.867478,31,0.0,2.0,3.0,2.0,0
U000309,2432.56,2,1216.28,2025-12-03 22:38:35.859255,92,0.0,3.0,4.0,2.0,1
U000310,9034.14,4,2258.535,2026-02-20 22:38:35.861839,13,0.0,2.0,2.0,1.0,0
U000311,8417.2,5,1683.44,2026-01-19 22:38:35.860334,45,1.0,0.0,1.0,2.0,0
U000312,19790.79,5,3958.1580000000004,2026-03-04 22:38:35.859255,1,0.0,0.0,0.0,2.0,0
U000313,3830.4400000000005,3,1276.8133333333335,2026-01-22 22:38:35.860334,42,1.0,1.0,1.0,0.0,0
U000315,22869.67,3,7623.223333333332,2026-01-27 22:38:35.861839,37,1.0,0.0,2.0,3.0,0
U000316,15702.75,3,5234.25,2026-01-19 22:38:35.861335,45,1.0,0.0,2.0,2.0,0
U000318,2815.94,2,1407.97,2026-01-10 22:38:35.867478,54,1.0,1.0,3.0,1.0,0
U000319,3369.37,2,1684.685,2025-12-22 22:38:35.860334,73,1.0,1.0,1.0,4.0,0
U000320,22599.620000000003,2,11299.810000000001,2026-02-21 22:38:35.863358,12,0.0,1.0,2.0,1.0,0
U000321,3479.75,1,3479.75,2026-02-17 22:38:35.862847,16,0.0,1.0,1.0,1.0,0
U000322,6541.72,3,2180.5733333333333,2026-02-27 22:38:35.860334,6,0.0,0.0,4.0,2.0,0
U000323,8388.550000000001,4,2097.1375000000003,2025-11-05 22:38:35.866391,120,0.0,0.0,3.0,2.0,1
U000324,880.36,1,880.36,2025-10-04 22:38:35.863358,152,0.0,0.0,1.0,2.0,1
U000325,35539.92,6,5923.32,2026-03-05 22:38:35.864368,0,0.0,0.0,1.0,1.0,0
U000326,29575.7,4,7393.925,2026-03-03 22:38:35.866952,2,0.0,0.0,3.0,1.0,0
U000327,15566.52,3,5188.84,2026-02-05 22:38:35.859255,28,1.0,0.0,2.0,2.0,0
U000328,25388.33,5,5077.666,2026-02-28 22:38:35.867478,5,0.0,1.0,4.0,3.0,0
U000329,5986.8,5,1197.3600000000001,2026-02-21 22:38:35.861839,12,2.0,1.0,6.0,0.0,0
U000330,16759.11,5,3351.822,2026-01-08 22:38:35.859255,56,2.0,4.0,5.0,2.0,0
U000331,7752.55,2,3876.275,2026-02-13 22:38:35.867478,20,0.0,3.0,1.0,4.0,0
U000332,5653.030000000001,2,2826.5150000000003,2025-11-18 22:38:35.866952,107,0.0,1.0,4.0,3.0,1
U000334,1134.69,3,378.23,2026-02-26 22:38:35.865879,7,1.0,0.0,2.0,1.0,0
U000335,13740.22,5,2748.044,2026-01-12 22:38:35.859255,52,3.0,0.0,3.0,1.0,0
U000336,2028.26,3,676.0866666666667,2025-12-06 22:38:35.858737,89,2.0,0.0,3.0,3.0,0
U000337,755.46,1,755.46,2026-02-02 22:38:35.863358,31,1.0,2.0,3.0,1.0,0
U000338,1076.74,1,1076.74,2025-10-29 22:38:35.858737,127,0.0,0.0,3.0,0.0,1
U000339,12644.68,5,2528.936,2025-12-15 22:38:35.864872,80,0.0,0.0,6.0,1.0,0
U000340,18215.03,6,3035.838333333333,2026-03-01 22:38:35.863358,4,2.0,2.0,2.0,1.0,0
U000341,13961.58,4,3490.395,2026-02-04 22:38:35.860334,29,1.0,0.0,4.0,2.0,0
U000342,1009.48,1,1009.48,2026-02-11 22:38:35.865879,22,1.0,0.0,3.0,3.0,0
U000343,25024.87,6,4170.8116666666665,2026-02-06 22:38:35.864368,27,0.0,2.0,2.0,2.0,0
U000344,1510.26,1,1510.26,2025-11-18 22:38:35.867478,107,2.0,0.0,3.0,0.0,1
U000346,27312.83,3,9104.276666666667,2026-02-03 22:38:35.866391,30,1.0,2.0,2.0,1.0,0
U000347,156.11,1,156.11,2026-02-16 22:38:35.868487,17,2.0,1.0,2.0,1.0,0
U000348,5451.88,2,2725.94,2025-12-16 22:38:35.865879,79,0.0,1.0,2.0,0.0,0
U000349,17522.36,7,2503.194285714286,2026-02-12 22:38:35.859255,21,0.0,1.0,4.0,0.0,0
U000351,7773.21,1,7773.21,2025-09-14 22:38:35.864368,172,0.0,0.0,3.0,2.0,1
U000352,8502.55,5,1700.5099999999998,2026-03-04 22:38:35.862847,1,0.0,0.0,2.0,1.0,0
U000353,7457.63,3,2485.8766666666666,2026-02-08 22:38:35.858737,25,0.0,0.0,4.0,1.0,0
U000354,36470.75,5,7294.15,2026-02-15 22:38:35.861839,18,2.0,2.0,2.0,0.0,0
U000356,144.08,1,144.08,2026-02-25 22:38:35.857691,8,0.0,2.0,6.0,0.0,0
U000357,1830.79,2,915.395,2025-12-20 22:38:35.861335,75,2.0,0.0,2.0,1.0,0
U000358,3000.68,1,3000.68,2026-01-12 22:38:35.858737,52,0.0,0.0,3.0,0.0,0
U000359,1396.13,1,1396.13,2026-02-18 22:38:35.861839,15,1.0,0.0,1.0,1.0,0
U000360,7610.72,3,2536.9066666666668,2026-02-11 22:38:35.862847,22,0.0,0.0,3.0,5.0,0
U000361,21413.42,3,7137.806666666666,2026-01-31 22:38:35.867478,33,1.0,2.0,3.0,2.0,0
U000362,9313.6,3,3104.5333333333333,2025-12-13 22:38:35.863358,82,1.0,2.0,5.0,3.0,0
U000363,14509.56,7,2072.7942857142857,2026-01-20 22:38:35.863358,44,1.0,2.0,1.0,1.0,0
U000364,2902.89,2,1451.445,2026-03-04 22:38:35.860334,1,0.0,0.0,4.0,3.0,0
U000365,1205.53,2,602.765,2026-01-15 22:38:35.864368,49,0.0,1.0,5.0,4.0,0
U000366,4288.86,3,1429.62,2025-11-03 22:38:35.861335,122,0.0,0.0,3.0,1.0,1
U000367,10899.779999999999,4,2724.9449999999997,2026-01-20 22:38:35.863358,44,0.0,1.0,2.0,0.0,0
U000368,29474.48,2,14737.24,2026-02-19 22:38:35.861839,14,0.0,0.0,3.0,3.0,0
U000369,14208.05,1,14208.05,2025-11-22 22:38:35.861335,103,0.0,0.0,6.0,5.0,1
U000370,2875.9,2,1437.95,2025-10-07 22:38:35.864872,149,0.0,1.0,2.0,3.0,1
U000371,1207.75,2,603.875,2025-12-25 22:38:35.859255,70,0.0,0.0,3.0,0.0,0
U000372,2884.5,2,1442.25,2025-11-19 22:38:35.861335,106,0.0,0.0,2.0,0.0,1
U000373,4230.17,4,1057.5425,2026-01-15 22:38:35.858737,49,0.0,0.0,1.0,0.0,0
U000374,2718.57,1,2718.57,2025-09-06 22:38:35.863358,180,0.0,1.0,3.0,2.0,1
U000375,7030.61,1,7030.61,2026-02-21 22:38:35.859255,12,0.0,0.0,3.0,0.0,0
U000377,12208.64,9,1356.5155555555555,2026-03-03 22:38:35.858737,2,0.0,3.0,5.0,4.0,0
U000378,4381.610000000001,2,2190.8050000000003,2026-01-10 22:38:35.857691,54,0.0,0.0,1.0,2.0,0
U000379,13464.220000000001,3,4488.073333333334,2026-03-05 22:38:35.867478,0,0.0,1.0,1.0,0.0,0
U000380,3554.1899999999996,2,1777.0949999999998,2025-11-06 22:38:35.865879,119,0.0,0.0,4.0,1.0,1
U000381,2812.33,3,937.4433333333333,2026-03-03 22:38:35.867478,2,0.0,0.0,2.0,2.0,0
U000382,7701.23,1,7701.23,2025-10-23 22:38:35.863358,133,0.0,0.0,4.0,2.0,1
U000383,4893.94,5,978.7879999999999,2026-02-03 22:38:35.858737,30,0.0,1.0,2.0,1.0,0
U000384,6744.93,1,6744.93,2025-10-06 22:38:35.864872,150,0.0,1.0,5.0,1.0,1
U000385,9671.630000000001,2,4835.8150000000005,2026-02-25 22:38:35.866952,8,0.0,0.0,6.0,0.0,0
U000386,34154.3,5,6830.860000000001,2026-01-11 22:38:35.861335,53,1.0,1.0,5.0,3.0,0
U000387,7778.5,4,1944.625,2025-10-09 22:38:35.863358,147,2.0,0.0,4.0,4.0,1
U000388,4323.68,3,1441.2266666666667,2025-11-22 22:38:35.862847,103,1.0,0.0,1.0,1.0,1
U000389,13781.91,7,1968.8442857142857,2026-02-17 22:38:35.860334,16,0.0,0.0,3.0,1.0,0
U000390,545.71,1,545.71,2025-12-13 22:38:35.864368,82,2.0,2.0,8.0,1.0,0
U000392,11318.61,1,11318.61,2025-12-08 22:38:35.860334,87,0.0,1.0,3.0,0.0,0
U000393,33829.56,5,6765.911999999999,2026-02-23 22:38:35.865879,10,2.0,2.0,5.0,1.0,0
U000394,2524.0,3,841.3333333333334,2025-11-28 22:38:35.867478,97,0.0,1.0,5.0,1.0,1
U000395,45953.91,6,7658.985000000001,2026-01-31 22:38:35.865879,33,2.0,1.0,2.0,1.0,0
U000396,32796.77,5,6559.353999999999,2026-01-01 22:38:35.857691,63,0.0,1.0,4.0,0.0,0
U000397,1236.83,2,618.415,2026-01-22 22:38:35.861335,42,2.0,0.0,3.0,2.0,0
U000398,2429.24,6,404.8733333333333,2026-02-12 22:38:35.859255,21,0.0,1.0,1.0,1.0,0
U000399,2937.35,3,979.1166666666667,2025-10-29 22:38:35.857691,127,1.0,1.0,3.0,1.0,1
U000400,8775.900000000001,5,1755.1800000000003,2026-01-20 22:38:35.859255,44,1.0,0.0,3.0,2.0,0
U000401,20897.480000000003,4,5224.370000000001,2026-01-02 22:38:35.868487,62,1.0,0.0,3.0,0.0,0
U000402,12112.16,3,4037.3866666666668,2025-11-30 22:38:35.863358,95,3.0,1.0,6.0,0.0,1
U000403,16368.38,9,1818.7088888888889,2026-02-20 22:38:35.859255,13,1.0,1.0,3.0,3.0,0
U000404,3709.7599999999998,3,1236.5866666666666,2025-12-11 22:38:35.864368,84,1.0,0.0,3.0,1.0,0
U000405,4747.93,4,1186.9825,2025-12-27 22:38:35.857691,68,0.0,3.0,2.0,4.0,0
U000406,12679.22,1,12679.22,2025-10-09 22:38:35.857691,147,0.0,0.0,4.0,1.0,1
U000407,21488.95,3,7162.983333333334,2026-01-13 22:38:35.866391,51,2.0,0.0,2.0,4.0,0
U000408,13657.08,3,4552.36,2026-02-19 22:38:35.861839,14,3.0,1.0,6.0,1.0,0
U000409,8551.369999999999,6,1425.2283333333332,2026-02-25 22:38:35.864872,8,1.0,1.0,2.0,3.0,0
U000410,3940.67,3,1313.5566666666666,2026-02-18 22:38:35.864872,15,1.0,0.0,1.0,0.0,0
U000411,2692.81,1,2692.81,2026-01-13 22:38:35.864368,51,0.0,1.0,2.0,1.0,0
U000412,6659.7699999999995,4,1664.9424999999999,2026-02-23 22:38:35.866391,10,0.0,2.0,6.0,2.0,0
U000413,2162.42,2,1081.21,2025-12-03 22:38:35.864872,92,0.0,1.0,5.0,1.0,1
U000414,2768.6,2,1384.3,2026-01-01 22:38:35.860334,63,0.0,1.0,3.0,1.0,0
U000415,12006.380000000001,2,6003.1900000000005,2025-12-15 22:38:35.863358,80,0.0,2.0,3.0,0.0,0
U000416,1340.63,1,1340.63,2025-12-19 22:38:35.859255,76,1.0,0.0,3.0,2.0,0
U000417,4046.5,1,4046.5,2026-01-13 22:38:35.867478,51,0.0,1.0,2.0,3.0,0
U000418,7119.2,1,7119.2,2026-01-07 22:38:35.858737,57,0.0,1.0,4.0,3.0,0
U000419,7158.360000000001,4,1789.5900000000001,2026-01-15 22:38:35.862847,49,3.0,1.0,2.0,0.0,0
U000420,8262.74,3,2754.2466666666664,2025-12-10 22:38:35.859255,85,0.0,0.0,1.0,1.0,0
U000421,484.84,1,484.84,2025-09-09 22:38:35.867478,177,0.0,3.0,3.0,4.0,1
U000422,21992.86,4,5498.215,2026-02-28 22:38:35.867478,5,0.0,0.0,5.0,3.0,0
U000423,47822.58,7,6831.797142857143,2026-02-03 22:38:35.862847,30,0.0,1.0,3.0,1.0,0
U000424,10437.26,6,1739.5433333333333,2026-02-15 22:38:35.858737,18,0.0,1.0,1.0,0.0,0
U000426,1170.8,2,585.4,2026-01-15 22:38:35.866952,49,0.0,3.0,1.0,0.0,0
U000427,3445.54,3,1148.5133333333333,2026-01-15 22:38:35.859255,49,1.0,2.0,3.0,2.0,0
U000428,4028.18,3,1342.7266666666667,2026-02-28 22:38:35.859255,5,0.0,1.0,3.0,0.0,0
U000429,3484.0299999999997,2,1742.0149999999999,2025-12-23 22:38:35.861839,72,1.0,0.0,3.0,0.0,0
U000430,10350.58,1,10350.58,2026-01-23 22:38:35.860334,41,1.0,0.0,4.0,1.0,0
U000431,3701.9399999999996,2,1850.9699999999998,2026-03-05 22:38:35.864872,0,0.0,0.0,4.0,2.0,0
U000432,3514.87,3,1171.6233333333332,2026-01-30 22:38:35.864872,34,0.0,1.0,2.0,1.0,0
U000433,4313.04,5,862.608,2026-01-23 22:38:35.859255,41,1.0,2.0,5.0,5.0,0
U000434,1300.35,1,1300.35,2025-09-17 22:38:35.867478,169,0.0,3.0,2.0,2.0,1
U000435,7592.58,3,2530.86,2026-02-20 22:38:35.867478,13,1.0,1.0,4.0,1.0,0
U000436,5716.02,5,1143.2040000000002,2026-01-29 22:38:35.867478,35,3.0,1.0,5.0,2.0,0
U000437,659.38,2,329.69,2025-10-21 22:38:35.862847,135,0.0,1.0,3.0,0.0,1
U000439,5916.0,4,1479.0,2026-02-23 22:38:35.857691,10,0.0,0.0,3.0,1.0,0
U000440,27178.84,8,3397.355,2026-01-29 22:38:35.864872,35,0.0,1.0,3.0,3.0,0
U000441,6864.5,5,1372.9,2026-02-28 22:38:35.863358,5,2.0,3.0,3.0,3.0,0
U000442,8114.48,4,2028.62,2026-03-03 22:38:35.860334,2,0.0,0.0,2.0,1.0,0
U000443,237.42,1,237.42,2026-02-17 22:38:35.859255,16,0.0,2.0,2.0,2.0,0
U000444,1655.9,1,1655.9,2025-11-24 22:38:35.865879,101,0.0,1.0,2.0,2.0,1
U000445,24989.69,5,4997.938,2025-12-27 22:38:35.863358,68,0.0,0.0,2.0,1.0,0
U000446,8475.81,3,2825.27,2026-01-17 22:38:35.863358,47,0.0,1.0,3.0,0.0,0
U000447,23645.600000000002,6,3940.933333333334,2026-02-18 22:38:35.861839,15,0.0,1.0,0.0,2.0,0
U000448,38050.69,5,7610.138000000001,2026-01-21 22:38:35.867478,43,1.0,0.0,2.0,1.0,0
U000449,2370.97,1,2370.97,2026-02-04 22:38:35.866391,29,0.0,1.0,7.0,1.0,0
U000450,74.85,1,74.85,2025-10-07 22:38:35.863358,149,0.0,2.0,6.0,3.0,1
U000451,17869.97,5,3573.994,2026-01-10 22:38:35.866952,54,0.0,1.0,2.0,1.0,0
U000452,4436.31,4,1109.0775,2026-02-01 22:38:35.867478,32,1.0,2.0,1.0,1.0,0
U000453,510.78,2,255.39,2026-02-01 22:38:35.860334,32,0.0,1.0,4.0,3.0,0
U000454,2442.77,2,1221.385,2026-02-05 22:38:35.864872,28,0.0,1.0,4.0,2.0,0
U000455,2554.85,2,1277.425,2026-02-25 22:38:35.866952,8,1.0,0.0,1.0,0.0,0
U000456,6466.59,5,1293.318,2026-02-24 22:38:35.867478,9,1.0,2.0,3.0,2.0,0
U000457,1548.4299999999998,3,516.1433333333333,2025-11-16 22:38:35.868992,109,1.0,0.0,4.0,3.0,1
U000458,33580.16,6,5596.693333333334,2026-02-23 22:38:35.864872,10,3.0,0.0,3.0,1.0,0
U000459,2376.2999999999997,3,792.0999999999999,2026-02-14 22:38:35.866391,19,2.0,0.0,1.0,2.0,0
U000460,46606.38,5,9321.276,2026-02-04 22:38:35.860334,29,0.0,0.0,5.0,1.0,0
U000461,1913.86,1,1913.86,2025-11-08 22:38:35.860262,117,1.0,1.0,2.0,2.0,1
U000462,8268.599999999999,4,2067.1499999999996,2026-02-03 22:38:35.858737,30,0.0,2.0,1.0,1.0,0
U000463,1092.39,1,1092.39,2025-12-04 22:38:35.859255,91,0.0,1.0,2.0,2.0,1
U000464,31156.63,5,6231.326,2026-02-25 22:38:35.857691,8,0.0,1.0,2.0,3.0,0
U000465,1028.98,1,1028.98,2025-11-10 22:38:35.858737,115,3.0,1.0,0.0,2.0,1
U000466,10657.48,6,1776.2466666666667,2026-02-01 22:38:35.860334,32,0.0,4.0,3.0,1.0,0
U000467,2983.14,3,994.38,2026-02-28 22:38:35.861839,5,0.0,2.0,1.0,1.0,0
U000468,1668.85,2,834.425,2026-01-29 22:38:35.859255,35,1.0,2.0,2.0,1.0,0
U000469,17208.96,2,8604.48,2026-02-25 22:38:35.866952,8,1.0,0.0,4.0,1.0,0
U000470,1151.86,1,1151.86,2026-01-31 22:38:35.859255,33,1.0,1.0,3.0,0.0,0
U000471,29025.28,3,9675.093333333332,2025-10-28 22:38:35.857691,128,0.0,1.0,5.0,1.0,1
U000472,5513.32,4,1378.33,2026-02-10 22:38:35.866391,23,1.0,1.0,2.0,2.0,0
U000473,3259.05,3,1086.3500000000001,2026-02-13 22:38:35.859255,20,2.0,2.0,3.0,1.0,0
U000474,30352.449999999997,2,15176.224999999999,2026-01-12 22:38:35.868992,52,0.0,0.0,3.0,3.0,0
U000475,204.96,1,204.96,2025-12-18 22:38:35.861839,77,0.0,0.0,3.0,0.0,0
U000476,2874.32,1,2874.32,2025-12-02 22:38:35.867478,93,0.0,1.0,2.0,1.0,1
U000477,20173.41,1,20173.41,2025-12-15 22:38:35.863358,80,0.0,0.0,3.0,1.0,0
U000478,812.09,1,812.09,2025-12-08 22:38:35.865879,87,0.0,1.0,4.0,2.0,0
U000479,7564.41,4,1891.1025,2026-01-25 22:38:35.859255,39,1.0,1.0,0.0,1.0,0
U000480,25814.39,6,4302.3983333333335,2026-03-03 22:38:35.866391,2,0.0,0.0,6.0,5.0,0
U000481,1175.25,2,587.625,2026-01-18 22:38:35.861839,46,1.0,0.0,2.0,3.0,0
U000482,10722.7,1,10722.7,2026-01-14 22:38:35.860334,50,0.0,1.0,1.0,2.0,0
U000483,20991.05,3,6997.016666666666,2025-10-29 22:38:35.863358,127,0.0,0.0,5.0,0.0,1
U000484,550.0600000000001,2,275.03000000000003,2026-02-19 22:38:35.863358,14,2.0,1.0,4.0,0.0,0
U000485,10717.51,4,2679.3775,2026-02-23 22:38:35.857691,10,0.0,0.0,3.0,0.0,0
U000486,4245.96,4,1061.49,2026-02-27 22:38:35.859255,6,0.0,1.0,1.0,1.0,0
U000488,1314.49,2,657.245,2026-02-25 22:38:35.866391,8,0.0,0.0,0.0,1.0,0
U000489,10120.93,4,2530.2325,2026-02-16 22:38:35.864872,17,1.0,0.0,7.0,3.0,0
U000490,1425.82,4,356.455,2025-12-20 22:38:35.864368,75,0.0,0.0,2.0,3.0,0
U000491,7728.02,6,1288.0033333333333,2026-02-14 22:38:35.867478,19,1.0,2.0,0.0,2.0,0
U000492,8763.13,4,2190.7825,2026-02-15 22:38:35.864368,18,0.0,1.0,3.0,2.0,0
U000493,6791.8,7,970.2571428571429,2026-02-15 22:38:35.859255,18,0.0,0.0,3.0,2.0,0
U000494,2457.04,2,1228.52,2026-02-02 22:38:35.864368,31,1.0,0.0,2.0,2.0,0
U000495,47131.02,11,4284.638181818182,2026-02-26 22:38:35.860334,7,1.0,0.0,0.0,1.0,0
U000496,9212.279999999999,2,4606.139999999999,2026-02-28 22:38:35.864368,5,1.0,3.0,3.0,1.0,0
U000498,43288.72,5,8657.744,2026-02-16 22:38:35.857691,17,2.0,4.0,4.0,0.0,0
U000499,3107.21,3,1035.7366666666667,2025-10-30 22:38:35.867478,126,0.0,1.0,4.0,1.0,1
U000500,6073.83,3,2024.61,2026-02-13 22:38:35.865879,20,0.0,2.0,3.0,4.0,0
U000501,20415.4,4,5103.85,2026-02-01 22:38:35.857691,32,0.0,0.0,5.0,1.0,0
U000502,23976.269999999997,3,7992.089999999999,2025-11-21 22:38:35.859255,104,0.0,1.0,2.0,1.0,1
U000503,10626.08,2,5313.04,2025-09-27 22:38:35.861335,159,0.0,1.0,5.0,0.0,1
U000504,12489.14,5,2497.828,2026-01-14 22:38:35.868487,50,0.0,0.0,2.0,0.0,0
U000505,21290.55,2,10645.275,2026-01-25 22:38:35.864872,39,2.0,1.0,2.0,2.0,0
U000506,5527.62,4,1381.905,2025-12-31 22:38:35.868487,64,1.0,0.0,2.0,2.0,0
U000507,893.19,1,893.19,2025-09-10 22:38:35.868487,176,3.0,0.0,2.0,2.0,1
U000508,4808.11,2,2404.055,2025-12-18 22:38:35.868487,77,0.0,1.0,2.0,2.0,0
U000509,342.24,2,171.12,2025-11-17 22:38:35.864872,108,0.0,2.0,0.0,2.0,1
U000510,12053.77,5,2410.754,2026-01-26 22:38:35.867478,38,0.0,1.0,6.0,1.0,0
U000511,992.71,2,496.355,2025-12-01 22:38:35.868992,94,1.0,1.0,1.0,2.0,1
U000512,1808.86,1,1808.86,2025-10-24 22:38:35.859255,132,1.0,1.0,3.0,1.0,1
U000513,2842.99,3,947.6633333333333,2026-01-16 22:38:35.858737,48,1.0,2.0,5.0,2.0,0
U000514,4784.76,2,2392.38,2026-01-24 22:38:35.859255,40,1.0,0.0,3.0,4.0,0
U000515,2052.71,1,2052.71,2026-01-06 22:38:35.866391,58,0.0,1.0,5.0,0.0,0
U000516,2848.4700000000003,4,712.1175000000001,2026-01-26 22:38:35.860334,38,0.0,0.0,4.0,3.0,0
U000517,434.63,1,434.63,2025-12-02 22:38:35.861839,93,0.0,1.0,3.0,1.0,1
U000518,8225.82,3,2741.94,2025-12-29 22:38:35.867478,66,1.0,0.0,3.0,2.0,0
U000519,14563.93,3,4854.643333333333,2026-01-29 22:38:35.866952,35,1.0,1.0,4.0,0.0,0
U000520,55411.52,3,18470.506666666664,2026-02-20 22:38:35.863358,13,0.0,0.0,3.0,1.0,0
U000521,4917.41,4,1229.3525,2026-01-06 22:38:35.863358,58,0.0,1.0,5.0,0.0,0
U000522,188.67,1,188.67,2025-09-14 22:38:35.864872,172,1.0,4.0,2.0,5.0,1
U000523,1763.4700000000003,2,881.7350000000001,2025-12-11 22:38:35.859255,84,1.0,1.0,5.0,0.0,0
U000524,3865.92,3,1288.64,2025-11-01 22:38:35.863358,124,0.0,1.0,5.0,0.0,1
U000525,5382.36,5,1076.472,2026-02-04 22:38:35.863358,29,1.0,0.0,1.0,1.0,0
U000526,2247.2,1,2247.2,2025-12-20 22:38:35.864872,75,0.0,1.0,0.0,4.0,0
U000527,24564.079999999998,3,8188.026666666666,2025-12-22 22:38:35.862847,73,0.0,0.0,4.0,1.0,0
U000529,26223.489999999998,5,5244.697999999999,2026-02-03 22:38:35.864872,30,0.0,3.0,5.0,2.0,0
U000530,3712.67,1,3712.67,2025-11-28 22:38:35.857691,97,0.0,2.0,3.0,1.0,1
U000531,4767.139999999999,3,1589.0466666666664,2026-03-05 22:38:35.860334,0,0.0,0.0,5.0,4.0,0
U000532,9621.37,1,9621.37,2025-10-26 22:38:35.868487,130,0.0,1.0,3.0,1.0,1
U000533,16476.2,3,5492.066666666667,2026-01-24 22:38:35.864872,40,1.0,0.0,5.0,2.0,0
U000534,4106.950000000001,7,586.7071428571429,2026-01-16 22:38:35.858737,48,0.0,2.0,3.0,1.0,0
U000535,23052.38,4,5763.095,2026-03-05 22:38:35.858737,0,2.0,0.0,3.0,1.0,0
U000537,12731.869999999999,3,4243.956666666666,2026-02-23 22:38:35.867478,10,0.0,2.0,1.0,2.0,0
U000538,868.47,1,868.47,2025-09-12 22:38:35.866391,174,1.0,1.0,2.0,0.0,1
U000539,4975.74,3,1658.58,2025-12-31 22:38:35.861335,64,1.0,1.0,3.0,2.0,0
U000541,1647.59,1,1647.59,2026-03-05 22:38:35.867478,0,1.0,1.0,2.0,1.0,0
U000542,3373.66,2,1686.83,2025-11-30 22:38:35.864368,95,1.0,1.0,3.0,3.0,1
U000543,31444.649999999998,7,4492.092857142857,2026-01-27 22:38:35.867478,37,0.0,2.0,1.0,1.0,0
U000544,1992.88,2,996.44,2026-02-26 22:38:35.860334,7,0.0,1.0,5.0,2.0,0
